age,gender,screen_time,social_media,gaming,sleep,activity,support,platform,source,target
22,Female,6.53,3.47,1.85,6.81,4.24,No,Unknown,df1,0
36,Male,6.74,7.57,0.78,7.28,4.7,No,Unknown,df1,1
33,Female,2.37,3.69,0.26,4.02,6.66,No,Unknown,df1,0
30,Female,6.88,3.54,4.76,5.73,3.4,Yes,Unknown,df1,1
62,Male,11.72,3.43,1.64,6.64,0.27,Yes,Unknown,df1,0
65,Male,5.32,1.95,1.24,5.95,0.96,Yes,Unknown,df1,1
57,Female,11.69,6.12,3.07,8.71,9.25,Yes,Unknown,df1,0
64,Male,2.28,3.03,2.5,8.81,4.66,No,Unknown,df1,1
32,Female,2.25,7.93,0.48,8.3,8.24,Yes,Unknown,df1,1
34,Other,6.67,3.5,0.77,5.77,0.61,No,Unknown,df1,1
59,Male,7.71,2.17,0.53,5.99,1.51,No,Unknown,df1,1
54,Male,5.53,7.43,4.05,7.38,1.78,Yes,Unknown,df1,1
50,Male,4.35,4.37,3.43,4.03,2.32,Yes,Unknown,df1,0
22,Other,6.18,3.89,4.72,5.41,4.94,Yes,Unknown,df1,0
21,Male,14.18,5.14,2.49,7.91,4.3,No,Unknown,df1,1
34,Male,1.61,1.29,2.67,8.8,9.01,Yes,Unknown,df1,1
30,Other,12.27,1.18,4.13,8.31,6.57,No,Unknown,df1,1
60,Male,10.61,3.66,3.0,6.3,5.18,Yes,Unknown,df1,1
54,Female,6.78,7.48,1.35,4.09,0.68,Yes,Unknown,df1,0
48,Other,2.52,7.83,4.72,4.27,3.08,No,Unknown,df1,1
43,Male,1.45,0.23,2.57,8.47,8.23,Yes,Unknown,df1,1
49,Female,8.6,4.19,0.88,5.3,6.5,No,Unknown,df1,0
55,Male,7.01,7.19,1.78,5.66,3.63,Yes,Unknown,df1,0
53,Other,1.41,1.24,2.56,5.62,0.94,Yes,Unknown,df1,0
54,Male,5.14,4.33,2.81,5.48,2.18,Yes,Unknown,df1,1
61,Female,8.09,6.59,3.62,6.5,8.74,No,Unknown,df1,0
24,Female,5.23,1.33,3.21,8.25,1.28,No,Unknown,df1,1
49,Female,7.69,6.77,1.15,5.86,3.83,No,Unknown,df1,0
30,Male,13.94,7.09,0.13,6.98,8.75,Yes,Unknown,df1,1
28,Male,6.13,2.84,0.18,8.23,4.05,No,Unknown,df1,0
32,Female,11.85,7.8,3.76,6.02,1.15,No,Unknown,df1,1
35,Female,12.29,4.4,4.65,8.33,7.02,Yes,Unknown,df1,0
25,Other,10.22,3.13,3.9,5.7,8.95,Yes,Unknown,df1,0
64,Other,10.67,6.65,4.64,5.53,4.44,Yes,Unknown,df1,0
60,Male,10.47,3.25,1.25,6.21,4.28,No,Unknown,df1,1
34,Female,12.36,6.0,1.96,5.53,7.44,No,Unknown,df1,0
54,Male,6.92,1.56,0.01,5.36,4.8,No,Unknown,df1,0
19,Male,6.74,3.3,0.08,6.12,9.36,No,Unknown,df1,0
45,Male,9.37,2.66,4.21,4.68,4.33,No,Unknown,df1,1
46,Female,14.66,6.18,5.0,7.65,0.73,No,Unknown,df1,0
39,Male,1.14,5.52,3.81,8.94,7.97,Yes,Unknown,df1,1
39,Male,9.82,1.87,0.87,7.64,7.2,Yes,Unknown,df1,1
46,Male,7.48,0.43,0.32,6.2,2.68,No,Unknown,df1,1
47,Male,14.29,4.38,0.15,5.39,4.94,No,Unknown,df1,1
50,Male,1.2,6.67,3.68,4.61,8.16,No,Unknown,df1,0
40,Female,5.35,6.48,3.97,7.55,4.03,No,Unknown,df1,0
38,Other,3.8,4.55,4.53,8.88,1.71,No,Unknown,df1,1
30,Other,11.83,1.86,2.39,5.26,2.42,No,Unknown,df1,0
53,Female,11.14,4.2,3.9,8.55,6.99,Yes,Unknown,df1,1
44,Female,12.9,0.86,3.88,5.47,2.49,Yes,Unknown,df1,0
29,Other,4.77,7.2,0.0,8.69,2.36,No,Unknown,df1,0
54,Male,6.47,1.25,2.59,8.81,9.88,No,Unknown,df1,0
24,Female,4.37,2.5,3.12,7.05,9.07,Yes,Unknown,df1,0
22,Female,1.78,4.67,2.33,5.29,0.11,No,Unknown,df1,0
28,Other,8.46,6.8,2.82,5.25,2.96,No,Unknown,df1,1
47,Female,2.06,0.38,4.71,6.49,2.31,Yes,Unknown,df1,0
54,Female,13.31,6.0,1.88,4.91,0.74,Yes,Unknown,df1,1
45,Male,6.62,5.35,2.63,4.89,0.77,No,Unknown,df1,0
57,Other,5.44,0.62,3.8,7.9,2.6,No,Unknown,df1,0
63,Female,10.45,0.96,1.31,7.79,5.0,Yes,Unknown,df1,1
54,Other,1.01,3.38,3.85,8.36,4.02,No,Unknown,df1,1
51,Female,3.55,3.42,4.93,8.28,5.61,Yes,Unknown,df1,0
30,Other,2.62,3.95,1.25,5.38,7.45,No,Unknown,df1,0
54,Female,6.87,6.62,2.49,5.02,8.34,Yes,Unknown,df1,1
31,Female,7.24,4.48,3.15,8.12,1.4,No,Unknown,df1,0
60,Female,9.74,1.2,4.84,8.75,7.42,Yes,Unknown,df1,1
64,Other,13.08,7.62,1.57,5.15,2.18,Yes,Unknown,df1,0
22,Other,10.49,2.19,4.19,6.23,6.67,No,Unknown,df1,1
63,Other,8.21,3.25,2.16,6.3,6.16,Yes,Unknown,df1,1
41,Male,5.94,2.31,2.41,6.33,0.78,No,Unknown,df1,0
48,Female,14.09,1.43,1.96,6.23,4.14,No,Unknown,df1,1
56,Male,6.73,3.64,2.78,8.68,9.76,No,Unknown,df1,1
49,Female,4.85,7.7,1.49,4.63,4.47,Yes,Unknown,df1,0
60,Other,3.63,3.74,1.38,4.16,2.35,No,Unknown,df1,1
21,Other,10.97,2.57,4.28,6.64,3.57,No,Unknown,df1,1
27,Male,14.64,6.67,1.98,5.11,9.39,No,Unknown,df1,0
58,Female,10.43,2.66,2.12,7.15,1.92,Yes,Unknown,df1,0
63,Other,8.75,0.13,0.75,6.37,8.31,Yes,Unknown,df1,0
32,Other,11.5,0.52,2.72,4.84,8.37,No,Unknown,df1,0
21,Female,3.06,3.71,3.47,5.37,2.82,Yes,Unknown,df1,0
47,Other,14.61,0.34,2.56,7.38,4.9,Yes,Unknown,df1,0
43,Other,6.99,5.01,0.56,7.76,8.11,Yes,Unknown,df1,1
62,Other,6.48,7.81,1.06,7.21,8.09,Yes,Unknown,df1,0
33,Male,7.25,6.66,4.55,6.52,4.78,No,Unknown,df1,1
26,Female,13.17,7.21,3.56,6.52,6.21,Yes,Unknown,df1,0
37,Other,4.61,2.92,0.26,6.02,2.38,No,Unknown,df1,1
62,Male,14.06,3.05,3.67,8.51,8.16,No,Unknown,df1,1
36,Female,13.04,1.72,2.03,5.03,0.13,No,Unknown,df1,1
54,Male,7.27,4.13,2.78,8.77,6.12,No,Unknown,df1,1
65,Male,5.6,6.43,1.76,6.08,9.45,Yes,Unknown,df1,1
22,Other,13.71,1.26,4.37,6.38,2.58,Yes,Unknown,df1,0
22,Female,3.11,2.92,1.34,5.79,1.8,No,Unknown,df1,1
41,Other,9.89,4.64,4.64,6.56,5.01,No,Unknown,df1,1
65,Female,14.62,6.26,4.61,8.28,3.98,No,Unknown,df1,1
40,Female,6.31,1.04,4.81,5.94,2.26,Yes,Unknown,df1,1
60,Other,9.05,7.5,1.13,4.56,2.8,Yes,Unknown,df1,1
32,Other,14.55,4.31,0.91,5.65,4.14,No,Unknown,df1,0
24,Other,11.58,3.32,1.82,5.68,9.1,No,Unknown,df1,1
41,Male,3.18,0.81,4.47,7.85,0.13,No,Unknown,df1,1
40,Female,4.6,0.41,2.79,7.15,2.73,Yes,Unknown,df1,1
34,Female,14.77,6.9,2.57,4.45,9.78,Yes,Unknown,df1,0
61,Female,5.47,3.79,3.69,5.27,2.63,Yes,Unknown,df1,0
23,Male,4.93,2.91,2.43,5.61,1.34,Yes,Unknown,df1,1
36,Female,8.7,2.47,3.22,5.37,7.97,No,Unknown,df1,0
58,Other,13.51,0.81,2.07,8.27,1.67,No,Unknown,df1,1
36,Other,7.51,6.59,4.56,4.65,2.69,No,Unknown,df1,0
47,Male,8.3,1.9,0.78,8.59,1.93,No,Unknown,df1,1
51,Female,9.18,7.6,0.0,5.03,5.44,Yes,Unknown,df1,1
60,Male,1.04,6.41,0.81,7.94,1.94,No,Unknown,df1,0
42,Female,3.46,3.79,2.39,5.16,5.57,Yes,Unknown,df1,1
49,Other,14.5,3.72,2.02,7.19,9.59,Yes,Unknown,df1,0
50,Female,13.12,0.53,4.81,5.77,6.77,Yes,Unknown,df1,0
31,Other,3.07,7.44,0.71,7.96,8.03,Yes,Unknown,df1,0
25,Other,10.42,4.56,1.02,6.47,9.83,Yes,Unknown,df1,1
33,Other,3.73,6.72,2.16,4.56,6.67,No,Unknown,df1,0
54,Other,6.58,4.28,3.15,4.31,9.58,No,Unknown,df1,1
26,Other,2.12,5.39,1.66,4.18,4.01,No,Unknown,df1,0
20,Male,14.94,5.31,2.46,4.94,1.31,No,Unknown,df1,1
21,Male,8.42,5.01,4.8,5.91,3.16,No,Unknown,df1,0
36,Other,13.85,5.12,3.86,5.0,4.0,No,Unknown,df1,0
30,Other,10.81,1.4,3.21,7.82,5.84,Yes,Unknown,df1,1
56,Male,11.84,1.49,2.97,4.05,8.23,No,Unknown,df1,1
56,Female,8.88,3.74,4.08,8.0,5.09,No,Unknown,df1,0
62,Other,2.96,4.29,1.16,5.73,2.9,No,Unknown,df1,1
50,Male,7.91,1.31,3.8,8.28,9.35,Yes,Unknown,df1,0
60,Female,7.93,6.72,4.72,5.46,4.81,Yes,Unknown,df1,1
38,Other,3.32,2.26,0.15,4.88,5.6,Yes,Unknown,df1,1
57,Other,3.72,2.9,3.12,4.55,0.94,No,Unknown,df1,1
62,Male,7.87,0.11,0.09,4.03,0.41,Yes,Unknown,df1,0
43,Other,12.63,7.35,2.73,4.21,9.86,Yes,Unknown,df1,1
36,Female,9.17,3.5,4.98,4.36,7.31,Yes,Unknown,df1,1
61,Male,5.89,7.71,0.15,5.03,5.05,No,Unknown,df1,1
51,Female,14.15,2.73,2.83,5.7,5.46,No,Unknown,df1,0
62,Male,6.13,6.49,3.67,6.81,1.62,Yes,Unknown,df1,1
43,Male,7.0,5.39,1.78,4.95,5.26,No,Unknown,df1,0
39,Other,3.81,0.53,1.39,7.95,4.42,No,Unknown,df1,1
59,Male,6.05,0.28,3.87,8.91,4.06,No,Unknown,df1,1
42,Other,2.36,2.22,2.89,7.78,5.93,No,Unknown,df1,0
21,Female,13.59,5.29,0.64,6.73,9.87,No,Unknown,df1,0
42,Female,14.41,2.18,4.45,8.37,6.46,No,Unknown,df1,0
37,Other,1.08,4.35,4.28,6.78,6.32,Yes,Unknown,df1,1
33,Other,2.54,0.09,0.74,8.26,2.48,Yes,Unknown,df1,1
30,Male,10.55,0.02,2.34,7.17,5.34,Yes,Unknown,df1,0
45,Female,14.34,7.82,3.82,6.15,5.96,Yes,Unknown,df1,1
21,Other,1.24,7.44,2.75,5.49,2.12,Yes,Unknown,df1,0
59,Female,11.17,6.36,0.55,6.39,3.25,No,Unknown,df1,0
53,Female,13.79,0.58,1.2,6.22,4.89,Yes,Unknown,df1,0
23,Female,2.78,7.46,1.95,4.31,5.95,Yes,Unknown,df1,0
47,Male,1.18,4.84,3.87,4.87,3.78,Yes,Unknown,df1,1
64,Female,4.46,4.55,0.4,7.42,3.73,No,Unknown,df1,0
19,Other,3.68,2.28,4.45,7.65,4.94,Yes,Unknown,df1,0
22,Male,3.06,1.67,0.84,8.36,3.96,No,Unknown,df1,0
53,Female,3.99,4.53,1.59,6.48,7.24,Yes,Unknown,df1,0
38,Other,4.41,1.02,0.71,5.66,9.81,Yes,Unknown,df1,1
39,Male,4.98,5.25,4.51,6.2,5.46,Yes,Unknown,df1,0
33,Male,1.27,2.62,1.29,5.27,4.1,Yes,Unknown,df1,1
60,Male,8.18,4.59,2.0,5.05,5.42,No,Unknown,df1,0
37,Male,8.68,5.13,0.51,7.24,4.43,No,Unknown,df1,0
22,Female,9.77,2.71,0.29,8.25,0.76,No,Unknown,df1,0
62,Male,2.74,2.16,0.43,7.36,9.87,Yes,Unknown,df1,1
34,Female,13.56,6.03,1.08,8.43,9.74,No,Unknown,df1,0
51,Female,3.41,7.56,3.71,8.83,8.82,No,Unknown,df1,0
45,Female,6.32,2.52,4.35,6.41,0.94,No,Unknown,df1,1
55,Female,1.13,0.26,1.92,5.68,2.51,Yes,Unknown,df1,0
38,Other,13.51,1.65,2.63,4.4,8.2,Yes,Unknown,df1,1
41,Male,3.87,4.8,3.16,5.21,5.68,No,Unknown,df1,0
55,Other,6.07,4.72,2.37,8.39,1.63,No,Unknown,df1,0
40,Other,11.06,2.51,3.84,7.56,6.13,Yes,Unknown,df1,0
48,Female,6.22,1.74,3.57,4.21,4.73,No,Unknown,df1,1
19,Female,14.0,1.43,0.02,6.33,5.62,No,Unknown,df1,0
52,Male,5.18,0.89,3.45,4.12,5.23,No,Unknown,df1,0
27,Other,8.72,3.14,2.0,6.2,2.75,Yes,Unknown,df1,0
24,Other,1.48,4.92,2.42,5.66,1.13,No,Unknown,df1,1
61,Other,12.36,6.72,0.06,6.92,0.18,No,Unknown,df1,0
23,Male,3.78,4.58,3.38,4.73,1.65,No,Unknown,df1,0
30,Male,14.66,4.64,0.43,6.02,6.36,No,Unknown,df1,0
41,Male,5.79,1.28,2.07,7.26,1.08,No,Unknown,df1,1
37,Male,14.32,0.65,2.33,7.67,1.18,No,Unknown,df1,0
23,Other,7.5,3.48,0.35,5.66,1.98,Yes,Unknown,df1,1
34,Female,11.75,1.0,3.17,5.33,5.32,No,Unknown,df1,1
35,Female,9.05,3.71,1.24,8.38,9.12,No,Unknown,df1,1
28,Female,6.89,1.7,4.74,6.84,8.55,No,Unknown,df1,0
39,Other,2.14,5.15,3.97,6.43,3.77,No,Unknown,df1,0
39,Other,11.5,0.92,3.64,4.42,2.32,No,Unknown,df1,1
24,Female,12.55,1.64,3.62,4.17,5.61,Yes,Unknown,df1,0
42,Other,7.3,2.1,2.07,8.25,5.54,Yes,Unknown,df1,1
61,Male,3.1,6.77,4.51,7.59,1.8,No,Unknown,df1,0
29,Male,7.8,2.24,3.33,4.88,4.63,No,Unknown,df1,1
40,Male,4.61,6.14,3.63,8.51,4.97,Yes,Unknown,df1,0
31,Female,1.03,0.77,0.56,8.47,2.81,No,Unknown,df1,0
58,Other,8.23,5.17,2.25,4.12,3.26,Yes,Unknown,df1,0
47,Male,12.52,3.85,1.85,5.85,0.09,Yes,Unknown,df1,1
31,Other,11.81,7.37,3.01,4.46,5.79,Yes,Unknown,df1,0
28,Male,9.8,0.99,0.19,5.01,5.81,Yes,Unknown,df1,1
55,Other,7.06,6.55,0.88,4.49,4.15,No,Unknown,df1,1
24,Female,7.95,7.44,3.29,5.97,4.21,No,Unknown,df1,0
19,Female,14.85,1.61,1.8,4.11,0.43,Yes,Unknown,df1,0
65,Male,14.41,7.03,0.87,6.13,8.98,Yes,Unknown,df1,1
43,Female,11.5,0.57,3.94,7.06,5.29,Yes,Unknown,df1,1
44,Male,13.57,2.95,2.77,4.04,6.36,Yes,Unknown,df1,0
56,Male,14.67,2.12,0.5,8.89,6.09,No,Unknown,df1,1
46,Female,1.49,7.82,0.58,4.24,2.08,No,Unknown,df1,0
62,Female,3.11,5.68,1.53,7.5,3.34,No,Unknown,df1,0
34,Female,14.41,3.52,0.15,6.67,9.14,Yes,Unknown,df1,1
38,Female,14.45,0.03,2.79,5.15,4.05,Yes,Unknown,df1,1
38,Male,3.99,6.56,1.73,8.15,8.23,Yes,Unknown,df1,0
53,Other,13.72,1.62,1.74,6.56,0.98,Yes,Unknown,df1,1
40,Other,7.48,7.66,3.61,8.02,6.96,No,Unknown,df1,1
30,Female,7.9,0.34,0.4,6.87,0.07,Yes,Unknown,df1,1
56,Male,9.28,6.33,2.71,4.15,1.27,Yes,Unknown,df1,0
32,Other,12.55,0.46,0.41,5.81,4.87,Yes,Unknown,df1,1
38,Other,5.97,7.38,4.35,7.4,3.37,No,Unknown,df1,0
50,Female,14.9,5.44,2.51,4.32,4.89,No,Unknown,df1,0
38,Female,12.86,0.15,1.74,7.79,8.08,No,Unknown,df1,1
20,Other,3.69,2.6,0.16,7.6,0.36,Yes,Unknown,df1,0
20,Male,1.38,5.7,0.05,8.36,5.47,Yes,Unknown,df1,0
33,Male,2.12,7.42,4.41,5.77,1.86,Yes,Unknown,df1,1
51,Male,14.78,6.28,3.13,8.09,1.51,No,Unknown,df1,0
26,Male,6.42,1.12,1.66,8.99,1.28,Yes,Unknown,df1,1
36,Male,6.22,6.34,1.37,7.73,9.66,No,Unknown,df1,0
57,Female,14.75,0.94,3.09,6.82,6.47,No,Unknown,df1,0
19,Female,14.79,0.89,2.81,4.81,9.58,Yes,Unknown,df1,0
46,Other,9.79,3.67,2.23,7.4,2.81,No,Unknown,df1,1
32,Female,3.49,4.95,4.42,7.23,0.99,Yes,Unknown,df1,1
59,Female,3.01,4.87,2.3,8.39,2.82,No,Unknown,df1,1
57,Female,12.4,5.62,4.18,6.38,6.39,No,Unknown,df1,0
38,Female,2.5,3.49,0.8,5.67,5.2,No,Unknown,df1,0
57,Female,6.69,5.37,1.4,7.8,5.76,Yes,Unknown,df1,0
23,Male,4.08,1.15,3.12,5.33,8.93,Yes,Unknown,df1,0
39,Other,13.01,1.64,1.23,4.27,8.99,No,Unknown,df1,0
45,Female,9.3,5.7,1.64,7.5,7.61,Yes,Unknown,df1,1
55,Other,1.65,7.22,4.02,4.94,9.31,Yes,Unknown,df1,0
65,Female,13.9,6.66,4.37,4.89,0.05,No,Unknown,df1,0
43,Other,13.47,2.62,3.54,4.47,6.06,Yes,Unknown,df1,0
20,Female,6.44,5.52,1.1,8.28,2.67,Yes,Unknown,df1,0
37,Other,11.76,6.24,3.82,4.79,8.54,No,Unknown,df1,1
52,Other,10.85,7.95,3.74,4.46,9.34,Yes,Unknown,df1,0
33,Female,12.85,1.81,0.99,6.14,9.78,No,Unknown,df1,0
26,Female,1.6,5.6,0.1,8.16,6.43,No,Unknown,df1,1
51,Other,11.35,4.23,4.98,8.43,4.78,Yes,Unknown,df1,1
35,Male,9.95,0.4,3.75,5.61,1.46,No,Unknown,df1,1
42,Female,1.07,5.13,2.96,5.16,7.26,Yes,Unknown,df1,1
60,Male,11.84,0.21,3.99,8.24,6.88,No,Unknown,df1,1
57,Male,14.11,3.81,1.36,8.59,2.05,No,Unknown,df1,0
32,Male,6.2,6.95,4.08,5.2,6.14,No,Unknown,df1,0
52,Male,5.81,1.29,4.44,7.34,6.62,Yes,Unknown,df1,1
36,Female,14.27,3.49,0.16,7.64,4.97,Yes,Unknown,df1,1
26,Female,11.49,5.6,0.3,4.76,0.24,Yes,Unknown,df1,0
65,Other,5.41,1.88,1.06,8.1,0.54,No,Unknown,df1,0
31,Other,7.28,4.84,4.37,8.11,3.25,Yes,Unknown,df1,0
50,Other,9.84,5.62,1.89,4.03,4.82,Yes,Unknown,df1,1
62,Other,7.66,2.07,4.8,7.38,2.22,Yes,Unknown,df1,1
53,Male,11.47,2.93,3.26,4.29,7.7,No,Unknown,df1,0
28,Other,12.03,7.22,4.44,5.35,6.78,Yes,Unknown,df1,1
33,Female,13.42,4.24,4.69,8.74,2.12,No,Unknown,df1,0
18,Other,8.92,4.04,2.29,6.51,5.82,No,Unknown,df1,0
23,Male,5.24,2.31,1.08,8.89,5.0,Yes,Unknown,df1,0
40,Male,3.5,3.15,2.75,4.38,3.95,No,Unknown,df1,0
50,Male,2.35,6.21,2.14,4.58,6.86,Yes,Unknown,df1,0
52,Other,11.37,0.86,1.09,8.42,4.02,Yes,Unknown,df1,1
24,Male,8.51,6.63,1.19,8.01,0.87,Yes,Unknown,df1,0
28,Other,2.45,4.68,1.17,8.06,0.01,Yes,Unknown,df1,1
59,Other,8.05,0.66,2.45,6.94,1.03,Yes,Unknown,df1,1
24,Other,8.54,5.63,1.38,7.85,7.04,No,Unknown,df1,1
57,Other,11.1,2.7,1.17,5.53,1.27,No,Unknown,df1,1
29,Female,13.46,4.09,2.13,4.58,3.35,No,Unknown,df1,0
21,Male,7.24,7.05,3.61,5.27,1.27,No,Unknown,df1,1
32,Other,13.1,3.6,1.16,5.55,5.82,No,Unknown,df1,0
20,Male,11.94,6.91,4.85,5.68,5.13,No,Unknown,df1,0
65,Male,5.81,7.47,3.34,4.77,9.01,Yes,Unknown,df1,1
49,Female,3.94,7.97,0.02,7.7,6.01,No,Unknown,df1,1
55,Male,5.7,5.16,4.83,8.32,6.72,No,Unknown,df1,1
56,Male,11.95,2.99,1.3,7.29,1.97,Yes,Unknown,df1,0
42,Male,10.16,3.35,2.41,6.54,6.45,No,Unknown,df1,0
63,Female,10.73,3.97,4.18,5.01,8.77,Yes,Unknown,df1,1
36,Female,11.05,7.24,3.41,7.59,1.1,Yes,Unknown,df1,0
25,Other,13.61,3.26,3.3,5.09,8.9,No,Unknown,df1,1
25,Other,1.15,5.54,3.0,6.09,5.48,No,Unknown,df1,1
33,Female,12.28,5.92,0.79,5.0,1.57,Yes,Unknown,df1,1
34,Other,5.84,5.85,4.04,4.06,3.28,No,Unknown,df1,1
58,Male,9.77,5.08,3.38,5.87,7.99,No,Unknown,df1,0
54,Male,6.56,0.62,2.36,5.28,8.36,No,Unknown,df1,0
45,Male,9.83,6.51,2.49,7.76,7.92,No,Unknown,df1,1
19,Male,7.05,3.78,4.36,5.09,0.24,Yes,Unknown,df1,0
32,Female,14.45,0.28,3.59,8.17,9.33,Yes,Unknown,df1,0
51,Other,2.52,2.1,2.76,7.52,3.23,Yes,Unknown,df1,0
19,Male,7.99,3.45,0.24,7.51,1.98,No,Unknown,df1,0
40,Male,1.93,1.44,1.17,8.06,4.84,Yes,Unknown,df1,0
41,Male,12.79,5.27,0.74,4.0,8.05,No,Unknown,df1,0
60,Male,5.69,5.45,1.73,7.19,6.07,No,Unknown,df1,0
56,Male,7.07,6.67,4.11,5.84,5.18,No,Unknown,df1,1
58,Other,11.51,0.9,3.78,8.88,8.27,No,Unknown,df1,1
42,Male,2.69,6.04,2.82,6.96,7.53,No,Unknown,df1,0
60,Other,9.6,0.72,4.51,4.2,9.84,Yes,Unknown,df1,0
41,Male,4.68,1.43,1.49,7.98,7.64,Yes,Unknown,df1,1
65,Female,5.46,1.09,0.4,7.93,7.59,No,Unknown,df1,0
52,Other,1.47,0.49,0.6,4.15,9.05,Yes,Unknown,df1,0
22,Male,4.6,7.95,4.95,5.5,4.73,No,Unknown,df1,1
43,Male,10.22,4.64,4.78,6.49,5.2,Yes,Unknown,df1,0
59,Female,6.14,7.81,3.57,7.18,6.21,Yes,Unknown,df1,0
38,Male,4.05,7.22,2.17,7.19,7.68,Yes,Unknown,df1,0
42,Other,12.2,6.97,4.63,6.59,4.31,No,Unknown,df1,0
33,Female,9.51,2.07,2.66,6.86,5.51,No,Unknown,df1,0
62,Male,11.33,6.46,4.91,7.95,1.11,No,Unknown,df1,0
18,Other,9.73,0.2,2.6,8.05,3.14,Yes,Unknown,df1,0
38,Other,4.74,0.69,2.55,6.92,5.22,Yes,Unknown,df1,0
61,Male,5.69,6.95,1.71,7.49,3.68,Yes,Unknown,df1,0
22,Female,5.81,2.63,2.54,5.64,6.66,No,Unknown,df1,1
32,Female,4.82,4.02,1.47,8.93,2.31,Yes,Unknown,df1,0
31,Male,5.38,2.26,2.35,6.6,7.66,Yes,Unknown,df1,1
56,Other,6.04,2.1,3.93,7.49,8.36,No,Unknown,df1,1
22,Other,10.1,3.9,1.09,6.8,3.43,No,Unknown,df1,1
55,Other,7.8,5.25,4.2,8.19,3.49,No,Unknown,df1,1
58,Female,8.59,6.37,4.54,8.62,2.23,Yes,Unknown,df1,1
27,Female,5.07,6.15,4.11,5.47,5.57,No,Unknown,df1,1
53,Other,7.08,2.12,1.73,4.41,4.55,Yes,Unknown,df1,0
20,Male,4.89,6.89,1.99,4.48,7.49,Yes,Unknown,df1,0
28,Female,13.08,7.22,4.58,4.17,7.83,Yes,Unknown,df1,0
34,Other,4.0,0.58,1.75,8.02,10.0,Yes,Unknown,df1,1
46,Female,13.87,3.56,0.66,6.53,4.17,Yes,Unknown,df1,1
34,Male,7.11,6.31,2.39,5.84,2.5,Yes,Unknown,df1,0
20,Female,10.43,6.83,3.54,4.18,3.78,Yes,Unknown,df1,1
41,Male,10.09,3.03,0.36,7.11,6.01,Yes,Unknown,df1,0
44,Male,11.06,1.66,4.03,8.74,8.58,No,Unknown,df1,0
24,Male,8.01,0.16,1.99,8.12,5.04,Yes,Unknown,df1,0
57,Female,10.08,6.81,4.8,8.24,8.74,Yes,Unknown,df1,1
21,Female,13.27,7.85,3.92,7.59,5.39,No,Unknown,df1,1
33,Female,12.38,6.15,4.67,5.47,9.32,No,Unknown,df1,0
54,Female,7.44,0.79,4.57,6.22,6.24,No,Unknown,df1,0
45,Female,12.2,0.91,3.98,4.51,5.87,Yes,Unknown,df1,1
36,Male,7.53,5.92,3.92,4.86,8.01,No,Unknown,df1,1
48,Female,1.96,4.0,4.75,4.42,7.04,Yes,Unknown,df1,1
27,Male,9.55,2.84,4.27,8.82,0.96,No,Unknown,df1,1
63,Other,1.5,4.76,4.38,8.75,0.12,Yes,Unknown,df1,0
48,Male,5.37,1.28,1.07,6.1,0.07,No,Unknown,df1,1
35,Other,11.08,3.38,3.17,6.58,7.29,Yes,Unknown,df1,1
23,Male,9.33,3.93,1.17,4.07,0.54,No,Unknown,df1,1
26,Other,10.62,2.16,3.17,8.24,6.36,No,Unknown,df1,0
64,Female,11.86,1.56,2.07,7.88,6.61,No,Unknown,df1,0
37,Other,5.94,4.36,0.5,8.9,1.75,Yes,Unknown,df1,1
33,Male,1.14,5.91,2.96,7.47,6.87,Yes,Unknown,df1,1
45,Male,6.59,3.66,4.34,7.79,2.13,No,Unknown,df1,0
40,Male,10.69,2.73,3.28,4.32,8.17,Yes,Unknown,df1,1
62,Male,6.37,7.74,2.09,5.98,3.15,Yes,Unknown,df1,0
40,Male,2.43,1.42,0.19,5.42,8.11,Yes,Unknown,df1,0
61,Other,14.02,3.31,2.49,5.79,8.89,No,Unknown,df1,1
51,Other,1.28,2.98,1.8,4.59,5.85,Yes,Unknown,df1,1
36,Other,5.68,4.72,1.83,7.81,1.92,Yes,Unknown,df1,0
22,Female,6.33,3.09,4.93,8.31,6.31,Yes,Unknown,df1,1
55,Other,7.99,6.84,1.88,6.65,7.18,No,Unknown,df1,1
26,Male,3.0,4.96,3.44,6.13,9.23,No,Unknown,df1,1
47,Other,2.98,1.68,4.02,7.73,6.47,Yes,Unknown,df1,0
52,Other,8.92,4.26,3.28,7.04,6.9,Yes,Unknown,df1,1
58,Female,1.98,5.02,0.93,4.25,5.19,No,Unknown,df1,1
29,Other,11.49,3.72,3.35,5.73,8.21,Yes,Unknown,df1,1
52,Male,4.65,5.52,0.2,7.76,4.72,No,Unknown,df1,0
20,Female,4.5,3.05,1.54,7.46,3.08,Yes,Unknown,df1,0
64,Female,13.51,3.35,4.35,8.12,6.11,No,Unknown,df1,1
53,Female,10.9,2.01,3.02,4.38,7.98,No,Unknown,df1,0
36,Male,14.05,0.38,0.32,6.91,7.25,Yes,Unknown,df1,1
50,Male,14.88,1.41,3.16,7.49,1.65,No,Unknown,df1,1
21,Female,13.29,7.48,0.14,6.51,3.77,Yes,Unknown,df1,0
52,Other,11.05,1.27,2.41,7.1,8.3,Yes,Unknown,df1,0
24,Female,5.32,2.56,0.31,5.33,5.35,No,Unknown,df1,0
29,Female,6.43,6.11,0.3,8.62,8.35,Yes,Unknown,df1,0
24,Other,4.41,5.92,0.25,5.63,4.26,Yes,Unknown,df1,1
52,Male,6.14,7.81,3.6,5.09,0.92,Yes,Unknown,df1,1
